EventID,Label
2015.232.14.10.53.HELI,1
2011.168.1.53.19.MIDF,1
2013.234.23.21.49.MYVO,1
2015.72.18.56.14.MIDF,1
2011.343.20.42.11.MYVO,1
2012.271.9.35.43.MYVO,1
2015.144.20.40.36.HETO,1
2009.237.5.42.38.MYVO,0
2015.155.9.41.5.MIDF,1
2009.52.21.28.37.MYVO,1
2011.307.9.49.7.ASK,1
2010.193.10.27.48.MYVO,0
2011.279.21.18.31.MYVO,1
2012.64.3.52.6.HELI,1
2013.256.20.6.46.HETO,1
2015.210.11.2.58.MYVO,0
2015.58.13.41.30.MYVO,1
2012.136.16.14.35.MYVO,1
2009.237.4.14.6.MYVO,1
2009.204.21.3.54.MIDF,1
2015.212.6.28.17.JONS,1
2015.53.10.53.42.MIDF,1
2013.292.10.36.38.HETO,1
2016.136.11.17.35.MYVO,1
2015.267.11.17.55.MYVO,1
2009.205.0.32.20.MYVO,1
2011.123.19.18.36.HELI,1
2013.140.6.12.26.SVAD,1
2017.97.19.34.21.MIDF,1
2009.27.17.53.42.HOTT,1
2013.329.7.4.46.HETO,1
2012.18.2.19.59.FLAT,1
2010.192.10.24.21.MYVO,1
2014.179.13.38.26.HETO,1
2015.4.15.48.6.MYVO,1
2012.139.18.27.0.MYVO,1
2009.332.4.41.6.MYVO,1
2015.273.10.47.26.MYVO,1
2015.149.4.56.19.VIFE,1
2012.165.9.20.29.HRUR,1
2009.261.18.27.39.HELI,1
2011.20.3.4.44.MIDF,1
2009.17.18.25.46.MYVO,1
2014.141.0.28.33.MIDF,1
2017.178.3.5.39.FLAT,1
2009.14.4.12.3.MYVO,1
2016.158.16.26.33.MIDF,1
2016.290.17.58.18.MYVO,0
2015.317.12.49.19.MYVO,1
2009.239.0.34.0.MYVO,1
2012.361.16.0.1.HELI,1
2010.329.0.52.20.MIDF,1
2015.128.1.41.41.HETO,1
2013.45.2.32.55.FLAT,1
2015.263.21.21.14.FLAT,1
2015.43.19.5.32.HETO,1
2009.209.3.52.19.MYVO,1
2013.223.4.44.4.FLAT,1
2011.3.20.36.42.ASK,1
2017.1.0.37.56.MYVO,1
2009.224.4.3.19.HELI,1
2013.196.5.31.29.MYVO,1
2012.302.16.29.31.HOTT,0
2013.161.22.34.10.MIDF,1
2011.341.2.15.30.HELI,1
2016.328.15.19.32.MIDF,1
2015.288.16.5.0.MYVO,1
2011.283.0.1.27.HELI,1
2015.158.23.1.41.VIFE,1
2015.44.15.12.1.HETO,1
2015.300.4.57.16.MYVO,1
2009.317.0.21.58.MIDF,1
2013.183.21.46.52.MYVO,1
2012.119.11.47.41.MYVO,1
2009.120.20.29.40.MIDF,1
2012.342.14.35.1.SVAD,1
2013.192.10.45.6.MIDF,1
2016.227.12.9.16.MIDF,1
2015.86.5.25.18.MYVO,1
2015.331.3.2.56.MIDF,1
2011.275.19.12.57.MYVO,1
2015.8.5.44.47.MYVO,1
2010.194.9.16.11.MYVO,1
2011.364.19.55.16.FLAT,1
2011.281.2.17.46.HELI,1
2016.122.13.58.31.NAUG,0
2011.234.23.3.54.HELI,1
2015.31.19.53.8.MYVO,1
2012.144.21.49.7.MYVO,1
2011.118.1.50.17.MYVO,1
2010.69.15.20.36.MYVO,1
2011.79.10.40.30.MYVO,1
2015.125.18.10.16.MYVO,1
2011.53.18.26.38.FLAT,1
2015.31.7.21.52.MYVO,1
2015.44.7.6.29.HETO,1
2015.120.21.58.35.HETO,1
2009.232.18.48.41.MYVO,0
2016.43.3.48.7.MYVO,1
2012.351.17.2.37.MYVO,1
2009.18.8.51.43.MYVO,1
2011.234.8.15.23.HELI,1
2013.43.15.40.25.HELI,1
2016.7.22.36.52.MIDF,1
2016.116.0.2.45.MIDF,1
2015.155.15.38.8.HETO,1
2015.44.10.6.48.HETO,1
2017.77.14.28.39.FLAT,1
2013.174.13.46.54.MYVO,1
2017.86.19.0.26.MIDF,0
2011.211.17.0.53.MIDF,1
2015.86.8.39.14.MYVO,1
2013.32.21.17.1.MYVO,1
2013.1.8.37.57.MIDF,1
2016.18.22.4.50.ASK,0
2015.196.18.21.5.HETO,1
2016.129.14.29.47.MYVO,1
2015.266.7.19.33.FLAT,1
2014.105.0.26.0.MIDF,1
2015.12.21.13.36.MYVO,1
2017.70.19.56.46.FLAT,1
2016.76.19.40.22.HETO,1
2015.135.21.7.19.ASK,1
2015.65.15.40.27.MYVO,1
2013.69.12.45.48.MYVO,1
2015.284.21.50.53.HETO,1
2009.162.22.9.7.HELI,1
2011.218.6.31.50.MYVO,1
2015.31.7.15.9.MYVO,1
2017.184.23.43.18.FLAT,1
2015.299.9.13.53.MYVO,1
2011.120.17.28.50.HELI,1
2013.76.15.5.48.MYVO,1
2017.56.19.41.23.MIDF,1
2015.301.16.50.40.MYVO,1
2015.6.1.21.39.HETO,1
2012.114.11.54.14.MYVO,1
2015.198.1.17.23.HETO,1
2015.69.16.2.22.HETO,1
2011.130.10.20.9.FLAT,1
2015.103.11.14.8.ASK,1
2010.157.3.51.10.MYVO,1
2012.136.21.29.58.MYVO,0
2016.111.5.15.38.ASK,0
2015.134.14.45.47.MIDF,1
2015.272.18.45.5.HELI,1
2013.48.17.41.41.MYVO,1
2015.254.4.18.24.TOLI,1
2015.266.2.4.28.MYVO,1
2013.49.22.50.17.FLAT,1
2015.283.19.42.45.MYVO,1
2013.141.5.48.7.OSKV,1
2013.338.19.44.16.HELI,1
2012.137.2.15.30.MYVO,1
2015.171.15.24.51.VIKS,1
2011.284.15.57.44.MYVO,0
2017.87.17.13.35.MIDF,1
2011.127.15.17.36.MYVO,1
2013.165.16.54.10.HOTT,1
2015.349.16.3.40.MIDF,1
2009.235.4.35.22.MYVO,1
2016.76.10.53.14.HELI,1
2012.199.2.16.2.OSKV,1
2009.364.22.27.59.MYVO,1
2013.184.10.41.44.HOTT,1
2010.191.7.12.8.MYVO,1
2011.161.23.3.13.TOLI,1
2012.323.0.1.22.MYVO,1
2015.336.23.11.45.HETO,1
2015.206.17.17.27.MYVO,1
2017.24.16.9.5.FLAT,1
2013.174.20.26.15.HELI,1
2017.88.15.59.15.JONS,1
2009.360.22.3.31.MIDF,1
2016.149.4.39.33.VIFE,1
2012.145.4.8.52.MYVO,1
2009.307.12.57.5.MIDF,1
2015.68.21.6.12.MYVO,1
2011.112.7.33.34.MYVO,1
2015.15.7.11.54.VADA,0
2015.122.9.18.51.MYVO,1
2013.325.3.4.41.JONS,1
2016.349.20.7.58.MYVO,1
2015.350.4.18.46.SVAD,1
2013.53.6.14.47.FLAT,1
2010.29.18.35.16.MOFO,1
2016.133.9.8.6.VIFE,1
2015.4.15.15.53.MYVO,1
2013.129.11.50.59.HELI,1
2015.346.21.2.47.HETO,1
2012.297.15.50.22.OSKV,1
2016.19.12.11.47.HELI,1
2009.246.2.5.5.MIDF,1
2015.210.10.31.40.MYVO,1
2009.235.1.45.39.MYVO,1
2013.33.1.23.46.HELI,1
2012.306.20.4.50.MYVO,1
2015.221.4.58.53.MYVO,1
2015.89.10.20.15.HETO,1
2012.230.4.43.45.MIDF,1
2017.78.6.34.39.MIDF,1
2015.244.17.41.0.HELI,1
2009.14.4.45.14.MYVO,1
2015.261.6.48.25.MYVO,1
2017.70.15.20.58.FLAT,1
2015.257.1.29.8.HELI,1
2015.99.0.38.25.DREK,0
2013.226.13.38.44.HELI,0
2015.80.0.26.40.HETO,1
2015.14.22.41.5.MIDF,1
2014.217.13.49.42.MYVO,1
2016.113.9.52.7.MYVO,0
2015.245.19.23.32.HELI,1
2011.150.16.30.32.HELI,1
2015.89.0.38.45.VIKS,1
2017.134.13.39.34.FLAT,1
2016.71.9.5.34.HELI,1
2011.348.8.12.7.MOFO,1
2009.17.15.15.4.MYVO,1
2016.27.2.24.19.MYVO,1
2012.137.7.47.29.MYVO,1
2011.299.19.6.16.HELI,1
2015.61.3.6.28.MYVO,1
2010.206.14.17.40.MYVO,1
2015.288.12.38.55.FLAT,0
2016.67.20.57.49.FLAT,1
2013.24.15.8.14.MYVO,1
2013.52.21.27.23.FLAT,1
2015.30.7.57.56.MYVO,1
2013.43.16.52.52.MYVO,1
2016.117.0.54.22.MIDF,1
2015.33.7.47.21.HETO,1
2012.83.5.36.13.SVAD,1
2013.172.16.3.19.MYVO,1
2011.270.10.42.59.HELI,1
2015.136.21.19.43.MIDF,1
2013.272.5.6.38.HELI,1
2017.19.12.43.7.FLAT,1
2013.146.9.28.12.MYVO,1
2010.78.21.39.34.MYVO,1
2013.32.20.7.22.MYVO,1
2015.103.2.30.2.MYVO,1
2015.11.3.4.6.FLAT,1
2011.82.13.56.41.HELI,1
2009.337.20.22.10.MYVO,1
2011.8.19.30.32.MYVO,1
2015.71.16.1.38.MIDF,1
2012.132.13.45.20.MYVO,1
2015.283.18.9.5.HOTT,1
2015.89.10.20.15.MYVO,1
2013.271.15.21.40.HELI,1
2015.284.19.14.18.ASK,0
2015.130.13.6.29.HETO,1
2016.148.2.54.18.VIFE,1
2013.171.3.50.27.MYVO,1
2014.133.15.7.3.MYVO,1
2011.218.1.30.44.OSKV,1
2015.347.0.29.2.MIDF,1
2010.191.0.39.28.MYVO,1
2017.99.19.45.26.FLAT,1
2012.328.8.12.23.TOLI,0
2015.34.10.56.30.HETO,1
2015.61.4.32.43.MYVO,1
2012.290.6.29.17.HELI,1
2015.290.5.29.3.HETO,1
2015.86.6.12.51.FLAT,1
2013.217.20.22.15.HETO,1
2015.307.10.59.0.DREK,1
2015.30.4.19.10.HETO,1
2012.208.22.19.58.TOLI,1
2012.68.7.48.22.FLAT,1
2009.228.15.12.50.MYVO,1
2011.280.16.35.59.HELI,1
2012.137.8.12.18.MYVO,1
2015.350.2.13.47.MYVO,1
2013.79.6.24.30.FLAT,1
2014.129.21.13.48.MIDF,1
2011.60.15.49.13.HELI,1
2011.125.7.9.0.HELI,1
2015.308.20.4.54.HETO,1
2009.164.7.34.7.MOFO,1
2015.325.16.29.43.MIDF,1
2015.2.23.22.18.SVAD,1
2016.22.19.31.6.TOLI,1
2017.32.4.46.35.MIDF,1
2012.336.22.1.45.MIDF,1
2012.182.18.56.24.MYVO,1
2015.349.20.16.15.HETO,1
2013.158.0.59.26.MIDF,1
2009.235.13.32.58.HOTT,0
2009.285.1.49.39.MIDF,1
2015.114.9.40.29.FLAT,1
2009.20.21.37.27.MYVO,1
2013.217.0.14.8.DREK,0
2013.48.21.13.27.MYVO,1
2013.98.2.43.33.MIDF,1
2011.276.0.15.47.HELI,1
2017.159.2.50.55.FLAT,1
2012.139.0.43.47.MYVO,1
2015.151.22.55.24.MIDF,1
2009.25.2.24.54.MYVO,1
2016.179.17.27.37.MYVO,1
2009.192.5.53.10.MOFO,1
2015.167.12.0.1.HETO,1
2015.23.7.30.45.MYVO,1
2015.147.5.33.44.HETO,1
2011.181.0.51.11.HELI,1
2009.23.8.37.22.MYVO,1
2011.12.5.10.7.VADA,1
2015.348.9.31.45.MYVO,1
2010.47.18.21.9.MIDF,1
2016.235.19.4.36.MYVO,1
2016.101.20.45.18.HELI,1
2013.184.2.53.9.FLAT,1
2015.292.5.40.29.HETO,1
2015.107.10.24.9.HETO,1
2017.87.15.10.25.MIDF,1
2015.249.19.1.12.VIKS,1
2015.261.0.38.22.HETO,1
2015.260.13.10.24.FLAT,1
2016.34.20.14.6.NAUG,1
2011.301.17.47.10.OSKV,1
2015.128.20.38.38.MYVO,1
2017.89.8.33.22.FLAT,1
2013.249.22.18.38.HELI,1
2015.53.10.53.41.HETO,1
2009.19.7.54.21.MYVO,1
2016.319.22.44.45.MYVO,1
2011.141.5.34.33.MYVO,1
2015.248.5.36.14.HELI,1
2015.207.0.36.50.MYVO,1
2016.146.3.59.34.HELI,1
2016.221.14.32.28.MYVO,1
2015.77.12.45.5.VIFE,1
2015.95.16.10.2.HETO,1
2016.106.4.1.11.MYVO,1
2016.94.14.10.31.MIDF,1
2013.224.2.51.50.UTYR,1
2014.23.16.58.9.HETO,1
2014.109.23.23.44.MYVO,1
2013.101.11.55.18.FLAT,1
2013.65.6.27.33.MYVO,0
2015.245.18.20.52.SVAD,1
2016.157.9.46.34.HELI,1
2015.245.10.41.5.NAUG,1
2016.150.9.4.50.MYVO,1
2016.64.11.36.29.MYVO,1
2016.139.3.11.46.MYVO,1
2010.5.7.26.50.MOFO,1
2015.86.2.2.33.HETO,1
2013.56.10.55.14.MYVO,0
2009.17.20.13.46.MYVO,1
2014.133.18.36.7.MYVO,1
2009.347.13.36.20.MYVO,1
2016.122.8.41.59.MYVO,1
2012.230.18.27.23.MIDF,1
2010.53.7.53.38.MOFO,1
2015.59.3.43.52.HETO,1
2010.79.0.42.12.MYVO,1
2011.298.7.44.23.MYVO,1
2009.174.22.7.24.SVAD,0
2015.73.16.2.23.HETO,1
2010.187.9.27.47.HELI,1
2015.71.1.6.18.MIDF,0
2016.19.19.48.44.KLUR,1
2009.62.11.35.39.MIDF,1
2016.123.15.44.21.MYVO,1
2013.184.9.49.56.FLAT,1
2009.17.17.7.14.MYVO,1
2013.221.16.46.41.HOTT,0
2017.86.23.50.0.MIDF,1
2009.314.23.57.49.HOTT,0
2011.268.10.37.55.MYVO,1
2009.306.10.39.5.MYVO,1
2012.49.16.34.3.FLAT,1
2010.182.22.53.56.MYVO,1
2013.301.6.26.41.HETO,1
2013.170.18.46.12.MYVO,1
2011.343.23.4.7.MYVO,1
2013.2.8.58.30.SVAD,1
2009.20.19.49.45.MYVO,1
2012.239.21.48.55.MYVO,1
2010.225.23.41.6.MYVO,1
2013.365.9.35.40.FLAT,1
2013.13.19.36.26.FLAT,1
2015.222.2.46.55.HETO,1
2015.260.4.9.2.MYVO,1
2011.233.2.34.55.MIDF,1
2009.17.13.28.43.MYVO,0
2009.323.17.21.17.HELI,1
2015.160.22.39.13.HETO,1
2010.156.3.38.25.MYVO,1
2017.33.16.42.53.FLAT,1
2016.122.3.35.25.MYVO,1
2013.14.8.30.43.MYVO,1
2016.54.16.26.52.NAUG,0
2011.163.0.0.17.MIDF,1
2009.6.18.54.10.MOFO,1
2009.17.19.29.30.MYVO,1
2016.229.13.49.7.MYVO,1
2009.19.12.30.26.MYVO,1
2016.331.17.28.48.FLAT,1
2016.326.22.25.16.MYVO,1
2009.42.0.38.1.MIDF,1
2012.279.14.40.52.MYVO,1
2012.136.10.19.4.MYVO,1
2015.302.19.52.41.MYVO,1
2010.191.1.51.28.MIDF,1
2016.67.16.47.59.MYVO,1
2013.219.20.59.29.HETO,1
2016.48.19.15.3.MYVO,1
2016.178.8.44.5.MYVO,1
2013.253.3.13.29.MYVO,1
2017.161.3.50.24.MIDF,1
2015.50.9.48.12.HETO,1
2015.44.11.6.47.HETO,1
2009.21.2.50.57.SVAD,1
2015.247.16.49.38.VIFE,0
2015.106.18.26.26.VIKS,1
2009.190.2.36.46.HOTT,1
2009.50.4.47.32.MYVO,1
2016.145.5.42.43.FLAT,1
2012.270.18.17.42.FLAT,1
2016.53.3.19.35.HELI,1
2012.100.2.0.26.MYVO,1
2010.32.13.4.10.MYVO,1
2015.34.14.13.47.HETO,1
2016.123.20.3.34.MYVO,0
2016.349.19.13.18.MYVO,1
2013.125.6.57.58.MYVO,1
2015.272.14.2.23.HETO,1
2012.300.11.41.56.JONS,1
2013.230.4.23.32.HETO,1
2011.49.20.8.36.MYVO,1
2012.209.0.48.1.OSKV,0
2015.45.1.6.58.HETO,1
2017.71.19.58.10.FLAT,1
2013.44.13.9.53.MYVO,1
2013.172.8.29.16.HOTT,1
2016.331.2.49.42.MYVO,1
2015.50.11.3.58.MYVO,1
2009.31.1.56.2.MYVO,1
2015.132.21.9.52.VIKS,1
2015.268.10.14.4.HETO,1
2017.60.8.25.11.FLAT,1
2009.301.0.54.12.MYVO,1
2009.234.4.29.35.MOFO,1
2015.120.7.33.31.HOTT,1
2013.313.20.32.32.MYVO,1
2011.60.12.11.38.MYVO,1
2009.299.0.38.56.MYVO,1
2016.328.15.17.26.TOLI,1
2015.96.16.33.59.HELI,1
2011.8.9.56.16.MYVO,1
2012.75.7.12.14.MYVO,1
2015.30.7.51.26.MYVO,1
2009.7.12.13.55.MYVO,1
2015.151.0.39.33.HETO,1
2017.117.5.47.49.FLAT,1
2013.169.21.5.56.MYVO,1
2015.125.14.39.38.MYVO,1
2016.100.7.44.16.MYVO,1
2016.131.14.52.17.MYVO,1
2009.299.12.51.21.MIDF,1
2010.221.20.28.9.HOTT,1
2015.206.3.56.1.MIDF,1
2015.31.8.40.55.MYVO,1
2011.296.16.11.23.MYVO,1
2016.219.10.19.46.BRUN,0
2015.257.16.51.4.MYVO,1
2017.108.18.33.0.TOLI,1
2015.295.15.11.54.VIFE,1
2013.229.20.0.52.HETO,1
2009.84.13.0.14.MIDF,1
2017.72.22.50.37.FLAT,1
2012.212.6.31.59.MIDF,1
2012.137.16.53.56.MYVO,1
2012.215.18.14.57.MYVO,1
2015.284.16.27.28.HETO,1
2012.344.14.37.54.MYVO,1
2015.349.4.41.34.HETO,1
2010.212.10.31.37.TOLI,1
2016.336.16.34.48.MYVO,1
2016.173.19.36.21.MIDF,1
2014.217.13.49.41.HETO,1
2012.137.8.9.23.MYVO,1
2016.4.19.58.35.VADA,1
2015.249.22.49.5.HELI,1
2017.86.21.25.33.FLAT,1
2012.137.5.36.4.MYVO,1
2014.133.15.23.59.MYVO,1
2009.12.3.12.26.MOFO,1
2013.52.9.19.24.FLAT,1
2014.133.14.31.26.MYVO,1
2015.138.1.22.43.VIKS,1
2015.34.2.33.55.MYVO,1
2009.238.1.28.57.MYVO,1
2014.195.1.40.40.MIDF,1
2016.103.2.4.25.KLUR,1
2009.237.13.8.15.MYVO,0
2014.216.10.58.8.MYVO,1
2012.145.14.24.11.MYVO,1
2012.5.19.38.28.HELI,1
2015.214.14.24.34.MIDF,1
2015.284.8.21.54.JONS,1
2016.228.22.26.59.MIDF,1
2015.31.3.39.46.MYVO,1
2015.360.20.7.28.MYVO,1
2016.151.22.51.6.MIDF,1
2011.218.9.4.37.FLAT,1
2015.2.7.21.20.HOTT,1
2015.116.10.50.24.MYVO,1
2013.111.22.15.33.HELI,1
2011.343.7.28.28.FLAT,1
2017.69.5.22.42.FLAT,1
2015.292.2.53.19.HETO,1
2015.126.7.9.25.MYVO,1
2013.139.19.11.21.MIDF,1
2015.79.7.56.51.NAUG,1
2012.299.18.27.24.MYVO,1
2015.247.5.47.46.MYVO,1
2012.103.9.25.47.MYVO,1
2011.120.20.43.12.HOTT,1
2016.190.8.48.30.MYVO,1
2009.134.10.29.13.HELI,1
2013.272.8.43.1.MYVO,1
2012.350.18.33.5.MYVO,1
2017.107.9.30.35.MIDF,1
2012.136.13.52.55.MYVO,1
2015.206.0.25.52.HETO,1
2017.81.6.6.9.FLAT,1
2010.48.18.29.40.MIDF,1
2011.149.7.2.7.MYVO,1
2016.232.12.23.6.FLAT,0
2015.116.8.40.23.MYVO,1
2013.14.11.31.12.FLAT,1
2009.13.1.38.15.HOTT,1
2011.268.10.31.25.SVAD,0
2013.326.14.58.27.OSKV,1
2016.88.14.34.44.FLAT,1
2012.137.8.14.34.MYVO,1
2011.35.12.20.48.MYVO,1
2009.33.16.49.41.HELI,1
2015.243.7.51.28.MIDF,1
2013.250.0.29.52.FLAT,1
2012.281.18.4.56.MYVO,1
2013.87.0.36.17.TOLI,1
2010.22.13.15.53.MOFO,1
2015.9.16.59.52.MIDF,1
2012.136.16.45.5.MYVO,1
2014.155.4.43.8.HETO,1
2016.338.11.54.24.TOLI,1
2015.299.10.37.21.MIDF,1
2014.123.13.27.27.MIDF,1
2017.136.4.3.36.MIDF,1
2014.60.21.25.21.HETO,1
2012.266.12.14.7.MIDF,1
2010.193.8.48.45.MYVO,1
2012.144.10.28.1.MYVO,1
2014.133.10.48.51.MYVO,0
2013.209.19.38.16.HELI,0
2009.190.3.4.20.HOTT,1
2011.247.18.15.1.TOLI,1
2016.122.12.13.37.MYVO,0
2009.280.17.57.1.MYVO,1
2013.89.3.41.45.MYVO,1
2015.338.9.40.27.MYVO,1
2015.321.18.44.19.MYVO,1
2014.207.21.40.47.MYVO,1
2015.357.8.22.3.MYVO,1
2011.4.0.59.38.ASK,0
2012.136.1.12.45.MYVO,1
2011.90.17.21.54.FLAT,1
2013.48.20.51.2.MYVO,1
2013.184.13.10.34.ASK,1
2015.325.20.23.46.MYVO,1
2012.329.5.35.58.MYVO,1
2013.126.17.1.14.MYVO,1
2016.64.19.47.42.MYVO,1
2009.59.3.21.43.MYVO,1
2015.128.14.0.43.HELI,1
2016.347.13.35.23.MIDF,1
2013.121.17.19.56.HOTT,1
2013.48.22.54.42.MYVO,1
2015.232.13.50.49.MIDF,1
2017.115.18.23.58.MIDF,1
2009.359.10.44.25.MYVO,1
2014.129.14.59.29.MIDF,0
2009.238.0.2.39.MYVO,0
2016.82.22.8.34.ASK,0
2011.175.9.20.40.TOLI,1
2015.170.13.50.22.HOTT,1
2012.116.21.18.2.MYVO,1
2009.153.22.9.18.MYVO,1
2009.17.14.52.26.MYVO,1
2013.5.6.11.31.TOLI,1
2015.9.23.17.15.MYVO,1
2015.128.8.42.47.MYVO,1
2011.186.2.45.13.HOTT,1
2015.68.21.1.15.MYVO,1
2012.299.22.50.43.HELI,1
2009.163.6.33.23.MYVO,1
2013.87.17.22.43.MYVO,1
2012.133.10.59.36.VADA,0
2010.222.3.51.10.MYVO,1
2015.44.14.14.51.HETO,1
2015.77.23.37.34.HELI,1
2015.348.19.44.15.MYVO,1
2013.182.23.13.40.FLAT,1
2015.285.8.13.47.NAUG,1
2015.31.14.15.17.MYVO,1
2014.216.12.4.25.FLAT,1
2015.299.23.50.12.TOLI,1
2013.137.9.11.25.MYVO,1
2015.333.23.49.52.KLUR,1
2009.18.1.9.52.MYVO,1
2012.138.9.53.57.MYVO,1
2015.116.10.21.0.MYVO,0
2015.244.6.58.33.MIDF,1
2013.80.8.32.2.JONS,1
2015.29.3.20.30.HETO,1
2011.125.7.34.53.HELI,1
2013.9.6.10.3.MIDF,1
2009.17.18.1.51.MYVO,1
2015.77.11.27.52.HELI,1
2014.145.20.9.1.HELI,1
2013.20.19.6.52.MIDF,1
2015.8.18.53.52.SVAD,0
2013.48.19.45.44.MYVO,1
2015.44.7.6.22.HETO,1
2015.331.5.14.29.MYVO,1
2017.74.0.30.27.MIDF,1
2015.34.10.58.59.HETO,1
2015.305.4.10.20.HETO,1
2016.185.15.31.38.MYVO,0
2013.48.6.33.42.MYVO,1
2013.49.7.42.53.FLAT,1
2013.363.7.45.20.FLAT,1
2015.15.9.26.6.MYVO,1
2009.204.21.30.34.MIDF,1
2015.206.11.51.2.MYVO,1
2015.294.8.38.51.MYVO,1
2012.5.2.28.10.SVAD,1
2016.111.5.15.38.SVAD,1
2013.138.2.6.3.MIDF,1
2016.11.22.14.31.VIFE,1
2012.111.22.6.53.HELI,1
2012.31.0.29.30.HELI,1
2015.134.18.9.54.MIDF,1
2009.301.14.29.6.HELI,1
2013.239.20.45.28.DREK,1
2015.140.23.18.29.HELI,1
2015.16.3.14.32.HETO,1
2012.329.14.43.25.MYVO,1
2009.347.7.30.55.MYVO,1
2015.356.22.8.8.MYVO,1
2017.192.2.27.48.FLAT,1
2016.261.5.41.34.MYVO,1
2012.100.1.42.38.MYVO,1
2009.24.5.31.16.MYVO,1
2015.76.15.7.22.VIFE,1
2013.81.5.22.8.MIDF,1
2015.24.5.21.14.HETO,1
2015.299.13.15.31.MIDF,1
2011.159.14.21.53.MYVO,1
2009.14.0.19.2.MYVO,1
2015.299.15.22.13.HETO,1
2011.231.2.19.53.MIDF,1
2009.296.2.6.27.MIDF,1
2015.56.8.54.34.HOTT,1
2017.49.13.27.19.JONS,1
2013.234.4.16.10.MYVO,1
2012.266.6.42.33.MIDF,1
2015.215.7.20.17.MYVO,1
2017.86.19.52.36.MIDF,1
2015.295.16.34.2.HETO,1
2015.64.13.40.41.HETO,1
2010.68.5.47.41.MYVO,1
2017.64.23.19.53.FLAT,1
2012.141.9.55.22.MYVO,1
2012.137.7.30.14.MYVO,1
2016.83.12.7.1.MYVO,1
2010.22.12.34.6.MOFO,1
2010.26.12.27.32.MYVO,1
2015.32.13.56.3.MYVO,1
2011.79.19.31.4.FLAT,1
2015.31.9.50.52.MYVO,1
2015.120.23.6.32.MYVO,1
2010.191.2.16.59.MYVO,1
2013.204.11.47.3.SVAD,1
2011.272.15.7.32.MYVO,1
2013.117.11.35.36.HELI,1
2009.234.19.2.0.MOFO,1
2014.98.1.11.43.HETO,1
2011.141.17.59.52.VADA,1
2011.152.21.0.38.MYVO,1
2010.195.0.21.45.MYVO,1
2015.193.15.9.49.HETO,1
2014.62.22.28.2.MYVO,0
2011.272.17.7.5.HELI,1
2012.260.21.26.32.FLAT,1
2013.228.0.42.4.HETO,1
2015.243.13.21.51.MIDF,1
2016.56.4.27.25.MYVO,1
2011.82.1.6.5.SVAD,1
2017.145.3.6.14.FLAT,1
2016.48.13.10.11.FLAT,1
2014.136.14.16.24.HETO,1
2015.125.22.50.40.HETO,0
2011.263.6.43.7.TOLI,0
2016.119.21.45.35.MYVO,1
2012.205.5.29.4.MYVO,1
2015.69.19.3.39.MIDF,1
2009.8.6.53.15.MYVO,1
2009.56.10.3.27.MIDF,1
2011.261.3.7.49.UTYR,1
2016.100.10.55.8.HELI,1
2015.20.3.17.12.TOLI,1
2009.18.9.3.48.MYVO,1
2013.232.13.56.27.HETO,1
2014.125.9.51.25.MIDF,1
2015.182.7.40.48.HELI,1
2011.334.22.18.55.MYVO,1
2011.52.2.55.17.MYVO,1
2012.339.14.55.35.KLUR,1
2015.92.22.12.22.VIKS,1
2015.349.11.34.16.HETO,1
2015.305.7.19.7.HETO,1
2015.242.23.20.21.HETO,1
2016.98.18.19.0.FLAT,1
2011.207.2.19.19.MYVO,1
2015.307.10.59.0.ASK,1
2017.85.6.57.4.MIDF,1
2011.11.16.9.42.MIDF,1
2016.122.5.0.47.MYVO,0
2015.63.8.15.24.MIDF,1
2010.138.18.37.40.MYVO,1
2012.140.3.39.20.HRUR,0
2014.132.22.41.14.MIDF,1
2013.49.2.31.25.FLAT,1
2012.344.15.43.51.MYVO,1
2015.312.9.11.55.MYVO,1
2011.150.13.55.56.MYVO,1
2013.33.0.49.11.MIDF,1
2016.336.1.48.49.MYVO,1
2015.272.18.44.37.SVAD,1
2011.174.3.3.23.HELI,1
2016.125.5.0.32.MYVO,1
2012.316.6.17.9.NAUT,0
2015.75.16.55.28.HETO,1
2012.237.6.48.49.OSKV,1
2013.173.4.42.22.MYVO,1
2016.109.18.10.16.FLAT,1
2013.199.7.56.31.HETO,1
2016.5.2.26.56.VIFE,0
2009.37.18.36.32.UTYR,1
2015.265.23.20.10.FLAT,1
2015.45.1.6.15.HETO,1
2012.301.5.58.35.OSKV,1
2014.179.8.35.33.HETO,1
2012.267.14.46.47.FLAT,1
2014.134.8.47.27.MIDF,1
2011.167.5.58.36.HELI,1
2011.220.3.56.34.HOTT,1
2011.279.20.48.57.MYVO,1
2017.72.22.42.31.FLAT,1
2016.340.19.26.40.MYVO,1
2011.145.12.12.41.UTYR,1
2016.55.20.40.5.ASK,1
2015.268.14.47.2.HELI,1
2015.36.3.20.7.HETO,1
2011.320.2.39.3.MOFO,0
2016.335.23.44.55.MYVO,1
2017.78.5.16.56.MIDF,1
2009.266.11.49.3.MYVO,1
2015.164.9.6.28.MIDF,1
2015.44.9.53.26.MYVO,1
2015.292.15.53.48.SVAD,0
2015.260.7.51.50.MYVO,1
2009.239.16.59.38.MOFO,1
2011.290.19.47.23.MYVO,1
2015.34.10.55.1.HETO,1
2014.23.18.10.51.HETO,1
2011.276.0.50.41.ASK,1
2015.44.6.52.30.HETO,1
2011.235.14.37.28.HELI,1
2013.199.6.42.19.HETO,1
